Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,Rain
3/9/2014,19.6,27.1,0,E,E,6,68,1020.9,4,25.7,No
3/10/2014,21.9,27.5,0.2,ENE,E,11,60,1021.5,3,26.4,No
3/11/2014,19.6,27.8,0,NE,NE,9,67,1021.3,1,26.3,No
3/12/2014,19.2,29.2,0,SE,E,7,69,1015.4,6,27.6,No
3/13/2014,18.5,27,27.8,S,SE,15,81,1018.2,6,26,Yes
3/14/2014,19.3,26.3,0.2,NNE,ENE,7,70,1014.7,6,25.2,No
3/15/2014,19.5,26.6,0,WSW,NE,7,64,1008.4,4,25.8,No
3/16/2014,19.2,29.3,5.4,W,WNW,9,57,1004.7,2,22.5,Yes
3/17/2014,15.1,28,5,NNE,ENE,15,47,1015,1,27.5,Yes
3/18/2014,16.1,29.7,0.2,NE,NE,19,58,1018.7,1,28.7,No
3/19/2014,19.6,27.9,0,S,SSE,13,66,1023.6,1,27.8,No
3/20/2014,21.7,27,0,E,E,0,58,1024.2,3,26.4,No
3/21/2014,20.4,26.8,1,NE,ENE,6,75,1018.9,7,25.2,No
3/22/2014,18.7,26.7,0,SSW,ENE,6,68,1014.5,3,25.7,No
3/23/2014,20.3,27,0,NNW,ENE,6,70,1013.2,3,25.7,No
3/24/2014,20.1,23.2,0.4,W,W,24,79,1015.3,8,17.5,No
3/25/2014,17.1,25.2,6.8,ESE,ESE,11,82,1019.6,1,24.7,Yes
3/26/2014,19.7,24.9,0.6,NE,E,11,89,1021.2,7,24.4,No
3/27/2014,20.6,22.2,18,N,N,2,89,1020,8,20.3,Yes
3/28/2014,18,24.7,7.4,WSW,WSW,13,84,1013.3,7,24.3,Yes
3/29/2014,18.7,25.7,0.8,SSE,SSE,15,80,1015,6,24.4,No
3/30/2014,19.4,27,0.2,SE,ESE,11,69,1019.2,3,27,No
3/31/2014,17.5,25,3.6,W,ESE,15,79,1019.7,3,23.5,Yes
4/1/2014,17.5,26.4,0,NNE,ENE,13,78,1017.5,7,24.6,No
4/2/2014,18.1,26,0,E,E,11,91,1014.6,2,24.7,No
4/3/2014,18.9,26.3,0,SSW,E,13,82,1015,1,25.1,No
4/4/2014,19.9,22.3,0,S,S,11,82,1016.5,8,21.5,No
4/5/2014,18,26,5.6,SSW,SSE,13,80,1016.9,7,23.8,Yes
4/6/2014,17.2,21.7,3.4,SSW,SW,9,86,1020.8,7,19.5,Yes
4/7/2014,15.3,22.4,16,SSE,SSE,13,83,1023.6,6,21.1,Yes
4/8/2014,17.2,23.2,5,W,E,13,77,1020.1,7,22.9,Yes
4/9/2014,15.9,24.1,0,ENE,E,13,68,1017.9,7,23.2,No
4/10/2014,17.8,24.7,0,W,E,11,74,1012.7,7,20,No
4/11/2014,18.9,28,5.6,NW,SW,22,64,1002.9,5,25.7,Yes
4/12/2014,17.9,21,5,SSW,SSW,26,76,1011.9,7,20,Yes
4/13/2014,16,20.6,3.8,SSE,S,20,86,1016.1,7,18.5,Yes
4/14/2014,13.5,21,2.8,SSW,S,20,64,1018.8,6,19.4,Yes
4/15/2014,13.4,21.9,4.2,SSE,S,22,58,1018.4,7,20.8,Yes
4/16/2014,14.3,23.3,29.6,SW,S,20,69,1017.3,5,21.9,Yes
4/17/2014,13.1,23.7,0,SSE,SSE,19,65,1017.4,5,23.1,No
4/18/2014,13.5,26.5,0,WSW,WNW,15,68,1011.7,2,26.1,No
4/19/2014,15,22.7,0,SSE,SSE,17,60,1014.8,1,20.8,No
4/20/2014,13.2,22.9,0,WSW,ENE,17,61,1014.7,3,21.9,No
4/21/2014,13.2,25.3,0,W,ESE,20,48,1018.5,1,24.4,No
4/22/2014,12.4,25.8,0,W,W,17,67,1014.9,7,24.4,No
4/23/2014,13.4,26.1,0,W,ESE,20,59,1014.9,7,24,No
4/24/2014,14.1,29.9,0,SE,WNW,15,53,1011.3,6,28.9,No
4/25/2014,17.6,20.9,6.8,SSE,ENE,7,84,1019.2,8,20.7,Yes
4/26/2014,15.5,23.1,9.2,S,WNW,7,72,1011.5,7,22.6,Yes
4/27/2014,16.9,17.9,0.4,SSW,S,19,83,1023.1,5,17,No
4/28/2014,15,20.6,20.2,W,NNE,11,75,1022.1,6,20.4,Yes
4/29/2014,14.9,25.7,0,NNW,NE,13,71,1013.3,1,23.6,No
4/30/2014,18.2,25.3,3.4,WSW,SSW,15,83,1011.4,7,24.3,Yes
5/1/2014,11.3,23,0,W,ESE,19,59,1013.8,1,19.6,No
5/2/2014,13.3,22.2,0,W,W,17,71,1001.9,2,21.5,No
5/3/2014,11.7,15.7,1.2,W,W,13,81,994.8,7,14.8,Yes
5/4/2014,10.8,20.5,3.8,W,W,20,61,1003.7,5,19.3,Yes
5/5/2014,10.3,20.9,0,W,NW,22,54,1016.8,1,20.2,No
5/6/2014,10.7,23.4,0,W,ENE,26,58,1018.5,5,21.6,No
5/7/2014,11.2,20.7,0,S,S,20,59,1022.9,3,19.3,No
5/8/2014,11.1,21,0,SSW,SSE,19,66,1024.3,2,18.2,No
5/9/2014,11.8,21.9,7.4,W,E,9,84,1023.6,4,18.8,Yes
5/10/2014,12,24.8,0.4,NW,N,13,80,1020,3,21.4,No
5/11/2014,14.4,22.9,0.8,SSE,SSW,15,76,1022.1,1,19.9,No
5/12/2014,12.6,23,0,SSE,S,17,73,1028.5,3,22.7,No
5/13/2014,13.7,23,11.2,W,E,20,74,1027.2,1,21,Yes
5/14/2014,12.6,23.2,0.2,ENE,NE,13,78,1025.8,1,21.4,No
5/15/2014,11.7,22.9,0,WNW,E,15,82,1025.3,1,21.5,No
5/16/2014,12,25.3,0,W,ENE,19,75,1027,0,23.3,No
5/17/2014,12,24.2,0,NNE,ENE,11,72,1026.7,6,22.4,No
5/18/2014,13,24.8,0,W,W,15,69,1025.2,7,24.4,No
5/19/2014,13.1,26.1,0,WNW,WNW,19,72,1022.4,7,25.8,No
5/20/2014,14.4,25.5,0,W,WNW,17,69,1019.6,7,25.2,No
5/21/2014,14.8,23.5,0,W,ESE,13,66,1022.6,2,22.6,No
5/22/2014,13.1,27.1,0,W,W,13,82,1018.7,1,26.8,No
5/23/2014,13.9,25.1,0,W,WNW,11,64,1013,3,23.8,No
5/24/2014,15.7,25.2,0,WSW,SSW,13,62,1014,2,22.6,No
5/25/2014,15.5,26.9,0,W,ESE,19,75,1017.1,5,24.9,No
5/26/2014,14.1,23.6,0,NNE,ENE,13,81,1020.9,6,23.3,No
5/27/2014,16,24,0,N,NNE,11,68,1010.8,7,23.8,No
5/28/2014,17.1,24.1,0,NW,WNW,22,54,1013.5,1,23.2,No
5/29/2014,12.8,21.3,0,S,S,20,59,1022.1,2,19.7,No
5/30/2014,14.5,21.4,0,SSW,S,19,71,1024.5,6,20.7,No
5/31/2014,14.3,20.7,2.4,NNE,ENE,15,86,1022.8,5,20,Yes
6/1/2014,14.8,20.7,11.2,W,W,7,87,1018,7,17.8,Yes
6/2/2014,12.4,22.3,1,W,WNW,11,85,1014.9,7,19.9,No
6/3/2014,10.5,20.3,0,W,WNW,9,70,1016.2,1,19.5,No
6/4/2014,11.2,22.3,0,W,SSE,24,69,1022.9,1,22,No
6/5/2014,13.6,19.8,8.6,SSE,SSW,19,91,1024.1,8,18,Yes
6/6/2014,14.5,15.5,13.2,S,SSW,22,86,1024.8,7,14.9,Yes
6/7/2014,10.1,19.4,6.8,SSW,SSW,26,67,1025,2,17.8,Yes
6/8/2014,10.5,17.7,0,SSE,SSW,17,65,1025.8,3,16,No
6/9/2014,8.6,18.4,2.2,SSE,SE,22,71,1027.3,1,16.9,Yes
6/10/2014,10.4,19.2,13.8,SSE,SE,20,91,1027.4,7,18.8,Yes
6/11/2014,10.4,19.6,5.6,W,SSE,19,86,1022.8,6,17.7,Yes
6/12/2014,11.1,20.4,0,W,NNE,15,86,1018.9,7,19.5,No
6/13/2014,10.7,20.9,0,N,N,15,85,1015,7,20.4,No
6/14/2014,11.8,19.9,5,W,W,17,89,1009.2,8,19.2,Yes
6/15/2014,10.3,17.2,0.2,W,WSW,13,65,1008.3,7,16.9,No
6/16/2014,9.3,19.5,0.4,SW,WNW,15,78,1018.4,1,19.4,No
6/17/2014,10,19.8,0,WSW,SSW,20,63,1024,1,17.8,No
6/18/2014,11.4,20.4,0,W,ESE,22,67,1027.9,1,18.7,No
6/19/2014,10.6,21.5,0,W,NE,15,81,1022.9,3,19.8,No
6/20/2014,12,21.3,0,WSW,W,6,66,1015.9,2,19.6,No
6/21/2014,10.5,21.9,0,W,W,22,79,1018.5,1,21.4,No
6/22/2014,11.1,19.7,0,W,NNE,15,79,1020,7,19.6,No
6/23/2014,10,16.6,0,N,N,15,76,1008.6,7,15.8,No
6/24/2014,11.5,16.7,0,WNW,WNW,28,47,1003.4,1,16.1,No
6/25/2014,11.1,18.1,0,W,W,31,45,1012.8,1,17.7,No
6/26/2014,10.7,22.2,0,WNW,WNW,17,47,1017.9,1,21.1,No
6/27/2014,10.4,21.2,0,N,NNE,11,68,1015.1,7,20.4,No
6/28/2014,12,22.8,0,W,NW,28,36,999.9,7,20.3,No
6/29/2014,10,16.4,0,NW,NW,28,45,1004.8,1,15.5,No
6/30/2014,9.4,16.1,0,WSW,WSW,24,53,1015.7,1,16,No
7/1/2014,8.9,19.1,0,W,W,20,64,1024,1,18.3,No
7/2/2014,7.4,20.2,0,W,SSE,28,67,1025.2,1,19.2,No
7/3/2014,6.7,18.3,0,W,ENE,19,71,1023.3,1,17.2,No
7/4/2014,6.7,20.4,0,NW,ESE,9,71,1016.6,0,19.6,No
7/5/2014,8.2,18,0,W,WNW,17,62,1012,1,17.3,No
7/6/2014,8.2,18.1,0,W,WSW,17,59,1010.8,1,16.2,No
7/7/2014,8.3,19.5,0,W,WSW,17,59,1011.9,1,18.8,No
7/8/2014,7.9,18.7,0,W,E,20,66,1012.2,1,16.2,No
7/9/2014,6.6,21.3,0,W,NNE,11,49,999.6,0,20.7,No
7/10/2014,8.8,17.3,0.2,WNW,W,15,52,1005.1,1,16.8,No
7/11/2014,9,18.5,0,W,W,17,58,1016,1,18.2,No
7/12/2014,6.4,18.5,0.2,W,WSW,11,64,1017.1,0,17.7,No
7/13/2014,6.5,16.3,0,S,S,28,54,1027.3,1,15.1,No
7/14/2014,6.6,17.9,0,W,SSW,17,62,1029,6,15.7,No
7/15/2014,9.2,15.6,1.6,W,E,13,88,1021.3,7,15.3,Yes
7/16/2014,11.4,18.5,1.8,W,W,4,86,1010.7,8,17.9,Yes
7/17/2014,9.5,19.9,0,W,WNW,20,56,1008.6,1,19.1,No
7/18/2014,8.6,15.9,0,WSW,WSW,28,47,1011.1,2,14.1,No
7/19/2014,8.5,14.9,0,SW,SSW,26,50,1021.4,6,13.6,No
7/20/2014,9.8,15.3,0.2,SSW,S,20,66,1024.9,7,15.2,No
7/21/2014,8.9,18.3,0,W,SSE,22,69,1023.3,7,15.7,No
7/22/2014,8.7,19,0,W,SE,22,81,1022.3,2,16.5,No
7/23/2014,8.9,18.9,0,W,ESE,17,87,1021.6,3,17.1,No
7/24/2014,8.5,19.8,0,N,N,11,83,1019.2,5,19.7,No
7/25/2014,9.6,18.8,0,W,N,9,82,1019.9,7,18.3,No
7/26/2014,11.3,18.7,8.2,W,WNW,22,90,1020.4,8,17.2,Yes
7/27/2014,9.4,21,4.2,W,ESE,20,65,1021.5,1,18.7,Yes
7/28/2014,8.8,18.5,0,WSW,WNW,15,62,1018.1,7,17.4,No
7/29/2014,11.8,23.3,0,NNW,NNE,22,49,1013.2,7,22.9,No
7/30/2014,13,24,0,NW,WNW,13,44,1014.5,6,23.3,No
7/31/2014,13.9,25,0,NNW,NW,24,40,1007.3,1,24.5,No
8/1/2014,15.9,18.2,0,W,W,22,41,1008.7,1,16.7,No
8/2/2014,7.2,16.1,0,W,S,28,45,1026.8,1,15,No
8/3/2014,5.5,17.6,0,W,ESE,20,60,1032.2,1,16.5,No
8/4/2014,6.4,17.2,0,E,E,17,69,1030.4,3,16,No
8/5/2014,7.9,20.6,0,SSE,SSE,17,75,1030.1,0,17.5,No
8/6/2014,6.5,22.4,0,W,NE,20,64,1026.2,1,20.1,No
8/7/2014,9.6,20.4,0,W,SE,28,53,1027.5,6,18.8,No
8/8/2014,9.1,18.1,0,WNW,ESE,17,76,1029.6,7,16.9,No
8/9/2014,8.9,19.2,0,NE,NE,13,94,1024.7,8,18.6,No
8/10/2014,9.9,23.2,0,SW,WNW,9,46,1017.6,6,22.7,No
8/11/2014,8.1,14.4,0,SSE,S,15,62,1025.1,7,13.7,No
8/12/2014,6.3,15.4,21.4,S,SW,17,84,1028.2,7,12.3,Yes
8/13/2014,7.9,17,19.4,SSW,SSE,19,77,1031.9,2,16.2,Yes
8/14/2014,6.4,19.3,0.2,SSE,SE,20,64,1032.5,1,18.1,No
8/15/2014,7.9,19,0,WNW,ESE,17,81,1026.5,1,17.8,No
8/16/2014,8.7,16.8,0,ESE,ESE,13,86,1019,7,16.4,No
8/17/2014,10.3,17.5,28.6,ESE,WNW,28,90,1004.2,8,17,Yes
8/18/2014,11,15.7,21.8,SSE,SSW,31,94,1005,8,13.3,Yes
8/19/2014,12.8,17.7,38.4,SSE,SW,28,69,1016.6,7,14.5,Yes
8/20/2014,9.5,17.1,8.2,SW,S,22,68,1024.5,7,15.7,Yes
8/21/2014,9.4,18.1,10.8,SE,S,19,86,1027,7,17.1,Yes
8/22/2014,11.2,19.6,10.2,SSE,SSE,17,88,1029,6,18.5,Yes
8/23/2014,9.9,19.3,3.2,ESE,E,4,92,1029.3,5,14.8,Yes
8/24/2014,11.1,19.4,3.8,W,E,17,88,1026.4,4,18.4,Yes
8/25/2014,10.5,19.3,0,ESE,ESE,13,81,1022.4,0,18.8,No
8/26/2014,11.6,15.6,12.6,ESE,SSW,2,93,1022.7,8,14.9,Yes
8/27/2014,13.4,19.8,13.2,SSE,SE,19,80,1023.9,7,18.7,Yes
8/28/2014,12.3,19.7,15.2,SSE,SSE,20,81,1025.9,2,17.8,Yes
8/29/2014,9.4,18,2,SSW,SSW,17,85,1024,7,15.8,Yes
8/30/2014,12,16.1,3.2,SSW,SW,20,89,1021.7,8,14.9,Yes
8/31/2014,11.7,20.8,3,W,ESE,20,67,1017.2,1,20.5,Yes
9/1/2014,10.7,23.6,0,NE,ENE,13,77,1010.9,4,20.7,No
9/2/2014,14.1,18.4,0.2,W,S,7,59,1007.9,5,13.7,No
9/3/2014,8.9,16.7,5,SW,SSW,28,52,1012.3,6,16.2,Yes
9/4/2014,9.8,17.6,0.2,S,SSW,24,53,1015.1,3,14.7,No
9/5/2014,8.8,18.2,4.4,SSW,S,17,72,1021.7,3,16.7,Yes
9/6/2014,10.3,19.1,11,ESE,SE,7,92,1028.5,7,15.7,Yes
9/7/2014,11.2,19,18.4,ESE,SE,15,90,1028.2,7,17.7,Yes
9/8/2014,10.9,19.5,1,NE,NE,17,93,1024.2,1,18.2,No
9/9/2014,12.2,23.1,0,NNE,NE,17,56,1012.8,1,20.6,No
9/10/2014,14,24.4,5,W,WSW,9,84,1008.9,7,23.2,Yes
9/11/2014,12.1,25.8,0.2,SSW,E,13,36,1013.7,1,23.7,No
9/12/2014,13.9,18.4,0.2,S,SE,13,67,1024.1,7,16.9,No
9/13/2014,12.9,17.6,0.8,E,E,9,80,1023.5,7,16.8,No
9/14/2014,12.9,22.6,0.4,SSE,E,11,69,1016,0,20.5,No
9/15/2014,13.1,20.1,0,ENE,ENE,11,68,1015.1,1,19.2,No
9/18/2014,12.2,20.5,0,WSW,SE,28,33,1017.1,1,18.4,No
9/19/2014,9.2,22.2,0,ESE,E,19,50,1018.5,7,18.2,No
9/20/2014,9.1,20.3,0,S,SSE,13,50,1023.7,1,19.4,No
9/21/2014,10.9,20.9,1,ESE,ESE,15,71,1027.3,6,18.3,No
9/22/2014,12.3,20.2,0.2,E,E,6,55,1028.9,4,18.9,No
9/23/2014,10.9,21.2,0,NE,NE,11,58,1026.2,0,19.6,No
9/24/2014,11.7,22.2,0,NNE,NE,6,66,1016.6,0,20.8,No
9/25/2014,17.4,24.6,0,WSW,SSE,6,60,1009.8,7,20.2,No
9/26/2014,14.3,21.7,2,SSE,SE,22,59,1015.9,5,20.1,Yes
9/27/2014,13,22.8,0.2,ESE,SE,15,53,1019.3,5,20.2,No
9/28/2014,11.6,25.4,0.2,NNE,NE,19,54,1016.2,0,21.2,No
9/29/2014,16.5,32.9,0,NNW,WNW,17,29,1011.2,2,32.3,No
9/30/2014,16.6,33.5,0,NW,NW,2,42,1007.2,4,32.7,No
10/1/2014,15.6,22.1,0,WSW,SE,28,19,1018.5,1,19.6,No
10/2/2014,10.4,24.9,0,WNW,NE,11,45,1017.2,1,21.3,No
10/3/2014,12.8,21.1,0,ESE,E,6,63,1019.6,4,19.1,No
10/4/2014,16.4,21.9,0,ENE,NE,19,73,1015.5,7,21.5,No
10/5/2014,14,33.8,0,SSW,E,11,65,1012.9,1,30.8,No
10/6/2014,17.3,26,0,NE,ENE,9,67,1012.4,7,21.8,No
10/7/2014,19.7,27.9,0,NW,ESE,28,44,1008.3,7,25.2,No
10/8/2014,15.1,21.1,5.4,SSW,ESE,20,80,1018,7,18.8,Yes
10/9/2014,14.4,21.2,0,ENE,ENE,7,61,1020.2,1,21,No
10/10/2014,14,22.8,0.2,NE,ENE,13,53,1015.5,6,21.9,No
10/11/2014,14.4,26.8,0,NNE,E,13,61,1014.2,1,23.6,No
10/12/2014,17,24.7,0,NNE,NE,9,66,1013.4,0,23.3,No
10/13/2014,17.9,26.2,0,WNW,ENE,11,60,1005.7,7,21.5,No
10/14/2014,13.2,17.6,9.4,S,WSW,26,49,1008.5,6,17.1,Yes
10/15/2014,10.6,16,70.8,SW,SSW,28,79,1013.4,8,15.1,Yes
10/16/2014,9,23.4,0.2,ENE,E,11,61,1015.8,2,20.1,No
10/17/2014,12.2,20.8,0,SSE,S,20,75,1024.9,7,19.9,No
10/18/2014,12.9,20.4,0,ENE,E,15,66,1027.4,7,19.6,No
10/19/2014,12.4,23.9,0,NNE,NE,9,57,1022.6,1,23.1,No
10/20/2014,15.8,20.8,0,SSE,S,33,59,1029.8,7,17,No
10/21/2014,15,18.7,0.4,ENE,E,19,50,1030.7,8,18.5,No
10/22/2014,15,21.3,0,NNE,NE,4,54,1022,7,20.4,No
10/23/2014,14.5,28,0,E,E,6,64,1015.9,3,25.1,No
10/24/2014,18.6,26.4,0,NNE,ENE,13,78,1014.9,6,23.1,No
10/25/2014,18.5,29.9,0.2,SSE,SSE,19,81,1013.6,1,25.9,No
10/26/2014,18.5,32.5,0,S,SSE,11,64,1007.9,0,25.8,No
10/27/2014,19.4,31.6,0,WNW,W,13,60,1002.7,5,29.6,No
10/28/2014,15.9,28.9,0,W,W,17,36,1008.3,2,28,No
10/29/2014,16.6,24.6,0,ENE,E,7,35,1015.8,1,21.8,No
10/30/2014,15.5,30.8,0,E,ENE,13,61,1011.6,2,28.4,No
11/2/2014,13.7,23.5,2.4,W,ESE,28,26,1017.9,1,21.8,Yes
11/3/2014,13.8,21.5,0.2,ESE,ESE,11,52,1023.7,3,19.5,No
11/4/2014,16.1,21.8,0,ENE,ENE,13,60,1019.4,7,21,No
11/5/2014,17.7,23.5,0,NNE,NE,15,67,1012.6,7,21,No
11/6/2014,15.5,23.2,2,SSW,SE,24,64,1013.9,6,20.9,Yes
11/7/2014,16.5,22.1,0,E,E,9,54,1019.5,4,21.8,No
11/8/2014,14.4,23.1,0,ENE,NE,9,61,1018.9,2,21.9,No
11/9/2014,16.5,26.2,0,S,SSE,22,60,1017.6,1,25.2,No
11/10/2014,18.7,23.6,0,ESE,SE,13,73,1016.8,8,22.2,No
11/11/2014,16.6,23.2,0,ESE,SE,7,51,1019.6,6,19,No
11/12/2014,16.4,22.2,0,ENE,E,6,66,1016,6,21.6,No
11/13/2014,18.5,23.5,0,NE,ENE,15,64,1015.7,7,22.1,No
11/14/2014,17.7,32.2,0,SSW,ESE,2,69,1006.7,3,31.7,No
11/15/2014,18.9,24.1,0,SE,SSE,7,60,1010,8,22.6,No
11/16/2014,18.1,28.5,5.6,W,W,22,87,1001.5,8,28.1,Yes
11/17/2014,15.2,25.5,0.4,E,E,15,38,1011.8,2,22.9,No
11/18/2014,18.6,26.7,0,SSE,SSE,20,60,1016.4,3,25.2,No
11/19/2014,18.1,24.9,0,ENE,E,11,65,1018.6,7,22.7,No
11/20/2014,18.8,31.1,0,ENE,ENE,6,56,1008.7,7,26,No
11/21/2014,22.1,33.9,0,SSE,E,7,36,1004.6,2,30.3,No
11/22/2014,19.1,26.3,0,SSE,E,9,50,1011.5,4,23.4,No
11/23/2014,19.6,30.1,0,SE,E,4,62,1007.4,3,28.9,No
11/24/2014,21.1,30.2,0,E,E,6,71,1007.4,6,23.6,No
11/25/2014,21.8,24.7,5,SW,ESE,13,65,1016.4,7,21.6,Yes
11/26/2014,19.3,23.3,0,ENE,ENE,17,58,1016.6,6,21.9,No
11/30/2014,19.1,26.8,0,NNE,NE,11,64,1011.2,2,24.6,No
12/1/2014,19.6,26.8,3.2,NNE,NE,6,59,1007.9,6,23.6,Yes
12/2/2014,19,28.9,8.2,SE,NNE,15,71,1008.8,6,27.8,Yes
12/3/2014,21.6,29.3,1,S,ENE,4,68,1009.4,4,28.4,No
12/4/2014,20,26.9,23.8,W,ENE,9,80,1009.4,7,25.3,Yes
12/5/2014,19.6,27.2,6.2,WNW,NE,9,64,1005.6,7,26.3,Yes
12/6/2014,20.5,26.7,1.8,ENE,E,17,70,1004.1,6,25.5,Yes
12/7/2014,18.7,27.2,5.4,WNW,E,11,68,1003.9,2,23.6,Yes
12/8/2014,18.9,32,15.8,W,WSW,2,81,1006.3,6,29.2,Yes
12/9/2014,21.1,23.8,0.4,S,ESE,19,71,1014.3,7,23,No
12/10/2014,20.4,25.3,0,E,E,17,73,1011.4,6,24.7,No
12/11/2014,20.7,22,9.8,SSW,SSW,19,92,1008.8,7,18.6,Yes
12/13/2014,16.7,24.1,0,ESE,ESE,19,53,1016.9,5,21.2,No
12/14/2014,15.3,24.4,0,NNE,ENE,7,69,1010.7,5,23.2,No
12/15/2014,17.8,25.9,0,NE,ENE,6,54,1010.8,1,24.6,No
12/16/2014,20,25,0,NE,NE,13,60,999.6,7,24.3,No
12/17/2014,19.2,23.8,0,W,SE,33,61,1007.8,2,22.3,No
12/18/2014,18.3,25.3,0,E,E,11,80,1005.5,8,24.4,No
12/19/2014,18.2,24.1,0,SSW,SE,31,53,1013,1,23.2,No
12/20/2014,18,23.1,0,ENE,E,9,51,1016.6,5,22.2,No
12/21/2014,16.8,25.7,0,ENE,E,6,65,1016,1,24.1,No
12/22/2014,20.5,26.4,0,NE,NE,15,63,1014.8,3,25.1,No
12/23/2014,20.7,26.1,0,NE,NNE,11,84,1012.8,7,23.8,No
12/24/2014,21,24.3,1.6,SSW,S,17,82,1013.9,7,22.7,Yes
12/25/2014,19.8,26.8,0,WSW,NE,9,77,1005.7,7,25.6,No
12/26/2014,19.9,30.4,28.6,SSE,SE,19,67,1011.3,3,22.7,Yes
12/27/2014,18.8,21.7,0,ENE,ESE,11,50,1020.6,7,20.7,No
12/28/2014,18.9,24.2,0,ENE,E,2,75,1015.9,7,23.5,No
12/29/2014,17.7,27.3,0,NNE,NE,13,62,1004.1,1,25.4,No
12/30/2014,19.4,28.1,0,SSW,E,13,59,1004,0,26.9,No
12/31/2014,19.3,25.2,0,SSW,E,17,64,1014.4,5,23.9,No
1/1/2015,21.4,28.4,0,ENE,NE,15,68,1011.4,1,27.5,No
1/2/2015,21.2,28.5,0,S,ESE,17,78,1017.7,7,26.3,No
1/3/2015,22,28.8,0,NE,NE,15,76,1017.5,3,27.7,No
1/4/2015,22.4,30.4,0,SSW,NE,11,69,1012.8,1,27.1,No
1/5/2015,20.5,26.3,0.2,S,ESE,9,82,1018.7,7,25.9,No
1/6/2015,21.3,28.2,0.2,E,E,11,80,1019.9,5,26.8,No
1/7/2015,22.8,29.3,0,NNE,NE,17,64,1018.3,3,27.9,No
1/8/2015,21.2,28,0,W,NE,6,55,1011.7,1,27.4,No
1/9/2015,21.8,29.9,0,NE,ENE,13,72,1007.8,1,26.9,No
1/10/2015,22,28.7,0,W,ENE,2,81,1009.1,7,25.2,No
1/11/2015,20.6,22.9,21,S,S,19,96,1012.6,8,21.1,Yes
1/12/2015,20.4,24.4,9.6,S,S,22,76,1013.3,7,22.9,Yes
1/13/2015,18.9,28.8,4.8,NNE,ENE,6,94,1005.6,6,24.5,Yes
1/14/2015,21.1,34.2,0,WSW,WNW,6,55,997.2,1,33.4,No
1/15/2015,22,29,0,W,ESE,11,45,1004.2,2,24.8,No
1/16/2015,21.2,27.6,0,ENE,E,6,67,1005.8,3,26.6,No
1/17/2015,20.7,35.7,0,WNW,E,7,35,1005.2,0,33.5,No
1/18/2015,20.7,29.1,0,ESE,ESE,13,73,1010,5,28.6,No
1/19/2015,20.9,22.7,0,SE,SE,28,66,1015.2,8,21.7,No
1/20/2015,18.1,24.8,6.2,ENE,NE,20,88,1011.9,8,23.9,Yes
1/21/2015,19.7,28,18,E,E,2,78,1010.6,5,27.1,Yes
1/22/2015,22.5,28.3,0.2,ENE,E,9,68,1012.1,5,27.5,No
1/23/2015,22.4,29.1,0,NNE,NE,11,74,1007,7,28.7,No
1/24/2015,22.7,29.1,0,NE,NE,15,69,1004.9,1,28.3,No
1/25/2015,21.6,34.4,1,S,E,6,77,1001.6,2,31.2,No
1/26/2015,20.2,20.4,0.6,SSE,S,20,84,1013.3,8,19.7,No
1/27/2015,18.9,20.4,33,ESE,E,20,96,1012.5,8,20.2,Yes
1/28/2015,17.3,20.5,57,S,SSW,17,95,1013.5,8,18.2,Yes
1/29/2015,14.6,24.3,14,S,S,17,54,1011,3,22.1,Yes
1/30/2015,15.2,27.3,0,WSW,WSW,20,43,1005.4,1,26.8,No
1/31/2015,17,26.1,0,ESE,ESE,9,59,1005.8,2,24.2,No
2/1/2015,19.3,26.6,0,SE,ESE,9,75,1009.3,7,24.2,No
2/2/2015,18,25,3.4,SSE,S,19,81,1015.9,7,23.4,Yes
2/3/2015,18.5,26.5,1,SSE,SE,17,72,1017.5,5,25.7,No
2/4/2015,17.3,25.6,1.2,SSE,SSE,15,70,1015.7,7,22.9,Yes
2/5/2015,18.6,24.3,7.4,ESE,ESE,20,59,1024.1,7,22.5,Yes
2/6/2015,17.6,25.6,0.2,ESE,ESE,9,80,1026.2,7,23.6,No
2/7/2015,18.8,26.5,0,ENE,ENE,9,77,1021.8,8,26,No
2/8/2015,18.9,32.1,0,E,E,9,71,1017,0,28.3,No
2/9/2015,22.7,25.9,0,S,SE,20,76,1023.9,7,25.3,No
2/10/2015,21.5,28.2,0,ENE,E,6,82,1023.1,5,27.7,No
2/11/2015,22.8,28.6,0.2,ENE,E,17,72,1021,6,27.1,No
2/12/2015,21,28.8,0,ESE,ESE,4,62,1021,1,27.6,No
2/13/2015,20.4,28.1,6.8,ENE,ESE,7,94,1023.3,7,25.1,Yes
2/14/2015,20.4,27.2,4.4,ENE,NE,7,82,1019.9,2,26.9,Yes
2/15/2015,20.3,29.4,0.6,NE,ENE,4,85,1014.8,7,26.4,No
2/16/2015,22.1,28,0,NE,NE,19,62,1015.7,3,26.8,No
2/17/2015,21.9,27.8,0,NE,ENE,19,59,1017.6,3,26.1,No
2/18/2015,22.2,27.6,0,E,E,9,59,1019,2,26.7,No
2/19/2015,22.2,27.6,0.2,ENE,E,11,88,1019.4,7,25.8,No
2/20/2015,21.7,26.8,0,NE,E,6,82,1016.2,7,25.6,No
2/21/2015,20.5,25.6,1,ENE,ESE,6,88,1016,8,24.5,No
